ID,latitude,longitude,district,address_offers,agent_offers,subway_offers,closest_subway,dist_to_subway,subway_grade,subway_dist_to_center,rooms,floor,max_floor,footage,material,repair,price,category_age
MAL8320,,37.6019679,UAO,2.0,7.0,5.0,Mezhdunarodnaya,550.0,Urban rail,6947.0,,2.0,,35.0,block,Good,9900000.0,Old buildings
MAL6108,55.67199,37.79003,UVAO,,,18.0,Medvedkovo,1852.0,Underground,12430.0,Two Room,2.0,22.0,57.7,panel,Good,10500000.0,Middle-aged buildings
MAL3829,55.713537,37.402794,ZAO,1.0,,7.0,,1217.0,Suburban rail,,Two Room,9.0,16.0,,panel,Excellent,15250000.0,Young buildings
MAL6259,55.53526899999999,37.52333,UZAO,1.0,1.0,5.0,Voykovskaya,556.0,Underground,,One Room,1.0,9.0,,panel,Good,7450000.0,Middle-aged buildings
MAL4140,55.727187,37.667546,UVAO,2.0,6.0,12.0,Kutuzovskaya,533.0,Underground,3888.0,Two Room,,5.0,46.0,brick,Enough,9000000.0,Old buildings
MAL678,55.882404,37.560925,,2.0,1.0,8.0,Troparyovo,422.0,Suburban rail,14761.0,One Room,,17.0,,panel,Enough,7850000.0,Middle-aged buildings
MAL11954,55.70908000000001,37.394287,ZAO,1.0,,3.0,Savyolovskaya,1413.0,Suburban rail,15572.0,Two Room,13.0,14.0,,panel,Good,12700000.0,Middle-aged buildings
MAL7375,55.90528070000001,37.5848501,SVAO,1.0,35.0,6.0,Komsomolskaya,702.0,,16430.0,Two Room,9.0,12.0,52.5,panel,Enough,10350000.0,Old buildings
MAL6105,55.67646720000001,37.7721036,UVAO,1.0,2.0,25.0,Medvedkovo,,Underground,12430.0,Two Room,12.0,16.0,50.0,panel,Enough,10200000.0,Old buildings
MAL3321,,,SAO,,1.0,20.0,Mnyovniki,,Underground,13417.0,Two Room,7.0,9.0,44.1,panel,Poor,8300000.0,Old buildings
MAL6839,55.628998,37.519611,UZAO,1.0,2.0,3.0,Shchyolkovskaya,319.0,Underground,14688.0,One Room,6.0,17.0,37.0,panel,Enough,9900000.0,Middle-aged buildings
MAL4510,55.733926,37.7467858,UVAO,1.0,69.0,12.0,Ulitsa Starokachalovskaya,822.0,Underground,9000.0,One Room,1.0,9.0,,block,Enough,6700000.0,Old buildings
MAL5027,55.857574,37.502777,SAO,1.0,1.0,10.0,Universitet,,Underground,14800.0,One Room,10.0,,38.6,panel,Enough,10000000.0,Middle-aged buildings
MAL1414,55.79948910000001,37.5499648,SAO,1.0,1.0,6.0,,,Suburban rail,7089.0,One Room,,12.0,43.0,brick,,12500000.0,Old buildings
MAL10205,55.6044324,,,1.0,2.0,7.0,Kalininskaya,275.0,Underground,17040.0,Two Room,2.0,22.0,63.0,monolith,Enough,11990000.0,Middle-aged buildings
MAL7308,55.80937170000001,37.759107,VAO,2.0,,9.0,Paveletskaya,,Underground,,Two Room,24.0,39.0,56.6,monolith,Poor,13600000.0,Young buildings
MAL6540,55.65065799999999,37.722656,UVAO,1.0,1.0,6.0,Okruzhnaya,1248.0,,,Two Room,2.0,,45.0,panel,Enough,8300000.0,Old buildings
MAL151,55.70705,,UVAO,,9.0,10.0,Kiyevskaya,199.0,Underground,10612.0,Two Room,11.0,17.0,,panel,Enough,15450000.0,Middle-aged buildings
MAL8232,55.628591,37.648178,UAO,3.0,1.0,,,976.0,Underground,,One Room,8.0,17.0,39.5,panel,Enough,9700000.0,Middle-aged buildings
MAL426,55.7866721,37.4584325,SZAO,1.0,1.0,7.0,Kolkhoznaya,2545.0,Underground,11455.0,,4.0,17.0,,panel,Enough,16100000.0,Middle-aged buildings
MAL4131,55.727187,37.667546,UVAO,2.0,196.0,12.0,Kutuzovskaya,533.0,Underground,3888.0,Two Room,1.0,5.0,46.0,brick,,9000000.0,Old buildings
MAL3674,55.545375,37.523824,UZAO,3.0,,7.0,Izmaylovo,622.0,Underground,,Two Room,2.0,7.0,,panel,Good,10300000.0,Middle-aged buildings
MAL1972,55.805563,37.772217,VAO,1.0,,26.0,,1699.0,Underground,13108.0,Two Room,13.0,16.0,60.0,monolith,Good,12600000.0,Middle-aged buildings
MAL4446,55.736503000000006,37.758545,,1.0,25.0,,Ulitsa Starokachalovskaya,1106.0,Underground,9000.0,,3.0,5.0,30.2,brick,Good,6870000.0,Old buildings
MAL6014,55.854911,37.420356,SZAO,1.0,1.0,15.0,Butyrskaya,1155.0,Underground,16361.0,,12.0,12.0,52.1,panel,Poor,10700000.0,Middle-aged buildings
MAL1247,55.69794,37.57767800000001,UZAO,2.0,7.0,8.0,Aleksandrovsky Sad,1104.0,Underground,5386.0,One Room,19.0,36.0,,monolith,Poor,15500000.0,Young buildings
MAL9806,,37.70825,UVAO,1.0,1.0,4.0,,,Suburban rail,5771.0,,9.0,16.0,56.0,block,Good,12500000.0,Middle-aged buildings
MAL10114,55.800651,37.540308,SAO,1.0,292.0,,Lubyanka,,Underground,7556.0,Two Room,,9.0,35.0,brick,Good,12750000.0,Old buildings
MAL8378,55.82118000000001,37.581192,SVAO,2.0,1.0,7.0,Vystavochny Tsentr,410.0,Underground,7829.0,Two Room,2.0,17.0,60.0,block,,14500000.0,Middle-aged buildings
MAL454,55.763554000000006,37.74005800000001,VAO,1.0,,5.0,CSKA,787.0,Urban rail,8355.0,One Room,,,39.0,panel,Enough,8500000.0,Middle-aged buildings
MAL7769,,37.4297068,ZAO,3.0,1.0,10.0,,977.0,Suburban rail,12693.0,One Room,9.0,9.0,31.3,brick,,8000000.0,Old buildings
MAL1176,55.64314399999999,,ZAO,,21.0,14.0,Savyolovskaya,755.0,Underground,18158.0,One Room,5.0,19.0,35.4,monolith,Poor,7750000.0,Young buildings
MAL11514,55.9415774,37.5315043,SVAO,1.0,1.0,,,758.0,Suburban rail,,Two Room,8.0,14.0,,panel,Good,10500000.0,Young buildings
MAL6109,55.664238,37.771831,UVAO,1.0,1.0,,,,Underground,12430.0,Two Room,6.0,,61.9,panel,Good,14000000.0,Middle-aged buildings
MAL9702,55.770289,37.473671,SZAO,3.0,,,Slavyansky Bulvar,2427.0,Urban rail,7662.0,Two Room,,25.0,,monolith,Good,15000000.0,Young buildings
MAL3059,,37.8163304,UVAO,1.0,1.0,,Kashirskaya,656.0,Underground,,One Room,,9.0,,panel,,7700000.0,Old buildings
MAL6725,55.7374429,37.4137775,ZAO,1.0,1.0,20.0,Altufyevo,,Underground,12574.0,Two Room,2.0,22.0,54.3,panel,,14150000.0,Young buildings
MAL12036,55.851591000000006,37.518389,SAO,1.0,1.0,8.0,Kuntsevskaya,1333.0,Urban rail,11410.0,,12.0,17.0,52.2,panel,Enough,13500000.0,Middle-aged buildings
MAL11084,55.85779599999999,37.557691,SAO,1.0,6.0,5.0,Mayakovskaya,382.0,Underground,11934.0,One Room,14.0,22.0,43.0,monolith,Poor,11999999.0,Middle-aged buildings
MAL11761,55.662186,,UAO,1.0,,2.0,Baumanskaya,1400.0,Underground,10941.0,Two Room,3.0,8.0,70.0,brick,Enough,12300000.0,Old buildings
MAL11375,55.7311,37.718685,UVAO,1.0,2.0,1.0,Serpukhovskaya,808.0,Urban rail,,Two Room,3.0,17.0,70.0,monolith,Good,14300000.0,Middle-aged buildings
MAL12133,55.734653,37.744503,UVAO,1.0,1.0,1.0,Krasnye Vorota,810.0,Underground,,Two Room,5.0,17.0,51.7,panel,,10790000.0,Middle-aged buildings
MAL9289,55.774745,37.548609,SAO,2.0,3.0,2.0,Sportivnaya,195.0,Underground,,Two Room,11.0,37.0,55.0,monolith,Enough,15250000.0,Middle-aged buildings
MAL4563,55.59863299999999,37.615795,UAO,1.0,1.0,5.0,Lokomotiv,922.0,Underground,17314.0,Two Room,8.0,9.0,44.1,block,Enough,8300000.0,Old buildings
MAL1844,55.79889,37.801647,VAO,1.0,24.0,14.0,Verkhniye Likhobory,521.0,Underground,12418.0,One Room,3.0,14.0,39.0,panel,Enough,8000000.0,Middle-aged buildings
MAL1798,55.83534960000001,37.495904,SAO,2.0,1.0,9.0,Teatralnaya,661.0,Underground,12538.0,One Room,,23.0,40.0,monolith,Poor,13499000.0,Young buildings
MAL8342,,37.609622,UAO,1.0,1.0,7.0,Mezhdunarodnaya,304.0,Urban rail,,Two Room,7.0,9.0,38.0,block,Enough,9500000.0,Old buildings
MAL4860,55.7531095,37.8246127,,2.0,13.0,,Mendeleyevskaya,635.0,Underground,12458.0,Two Room,4.0,5.0,44.2,block,Enough,8950000.0,Old buildings
MAL3679,55.542533,37.524758,UZAO,1.0,,6.0,Izmaylovo,460.0,Underground,23931.0,One Room,,,,panel,Enough,8000000.0,Middle-aged buildings
MAL3271,55.86946500000001,37.558885,SAO,1.0,,,Mnyovniki,,Underground,13417.0,One Room,16.0,22.0,40.0,panel,Enough,10000000.0,Middle-aged buildings
MAL4841,55.7456429,37.8136784,VAO,1.0,1.0,22.0,,,Underground,12458.0,One Room,8.0,14.0,36.0,brick,Good,8300000.0,Old buildings
MAL1754,55.85208000000001,37.49896,,1.0,,,Teatralnaya,1623.0,Underground,12538.0,,5.0,5.0,,panel,Enough,8100000.0,Old buildings
MAL9501,55.645426,37.733707,UVAO,2.0,28.0,20.0,Khovrino,1230.0,Underground,13657.0,One Room,5.0,14.0,39.1,panel,Enough,7500000.0,Middle-aged buildings
MAL5593,,37.7048482,UVAO,1.0,1.0,,Otradnoye,1075.0,Suburban rail,13264.0,One Room,20.0,32.0,37.8,monolith,Excellent,9800000.0,Young buildings
MAL2927,,37.488341,ZAO,2.0,,5.0,Perovo,1432.0,,8012.0,One Room,20.0,23.0,48.1,monolith,Good,12500000.0,Middle-aged buildings
MAL6049,55.670086100000006,37.7912262,UVAO,1.0,218.0,18.0,Medvedkovo,,Underground,12430.0,One Room,9.0,12.0,,panel,Enough,8500000.0,Middle-aged buildings
MAL5117,55.8644407,37.4927234,SAO,1.0,2.0,10.0,,,Underground,14800.0,Two Room,13.0,14.0,56.0,block,Enough,10500000.0,Old buildings
MAL2379,55.70425,37.941954,,1.0,14.0,31.0,Dmitrievskaya,,Underground,20323.0,One Room,9.0,,,panel,Enough,7500000.0,Young buildings
MAL12054,55.7245713,37.5674372,CAO,1.0,1.0,1.0,Oktyabrskaya,472.0,Underground,4778.0,Two Room,,,61.8,brick,Poor,18000000.0,Old buildings
MAL8652,55.8136153,37.7223294,VAO,1.0,36.0,9.0,Rechnoy Vokzal,752.0,Underground,,Two Room,4.0,,44.3,block,Enough,9100000.0,Old buildings
MAL2767,55.87536400000001,37.636051,SVAO,1.0,1.0,20.0,Okhotny Ryad,1841.0,Underground,13519.0,Two Room,9.0,14.0,44.1,brick,Enough,9700000.0,Old buildings
MAL8631,55.80866,37.569773,SAO,1.0,,6.0,Pyatnitskoye Shosse,,Underground,,One Room,5.0,12.0,34.7,brick,Good,10000000.0,Old buildings
MAL12125,55.77791,,CAO,1.0,1.0,5.0,Strogino,417.0,Underground,3276.0,Two Room,4.0,9.0,51.1,brick,Enough,19000000.0,Old buildings
MAL8911,55.640980000000006,37.346973,ZAO,1.0,1.0,4.0,Polyanka,,Underground,,Two Room,8.0,14.0,52.0,panel,Good,10500000.0,Middle-aged buildings
MAL6962,55.546012,37.539311,,1.0,1.0,4.0,Vodny Stadion,209.0,,23479.0,One Room,1.0,14.0,35.7,panel,Enough,7350000.0,Middle-aged buildings
MAL8626,55.812358,37.583634,SVAO,1.0,1.0,5.0,Pyatnitskoye Shosse,510.0,Underground,6575.0,Two Room,,9.0,58.0,block,Poor,13800000.0,Old buildings
MAL3385,55.6704537,37.5093843,ZAO,1.0,4.0,13.0,Rimskaya,741.0,Underground,10917.0,One Room,4.0,9.0,32.6,panel,Good,9700000.0,Old buildings
MAL2934,55.724612,37.5241568,ZAO,3.0,37.0,8.0,Perovo,,Underground,,One Room,5.0,12.0,37.0,panel,Enough,9900000.0,Old buildings
MAL11254,55.72397700000001,37.606595,,2.0,66.0,3.0,Verkhnie Kotly,578.0,Underground,3744.0,Two Room,4.0,8.0,48.0,brick,Enough,18800000.0,Old buildings
MAL1252,55.6897167,37.5742275,,2.0,,10.0,Preobrazhenskaya Ploshchad,310.0,Underground,7728.0,Two Room,,5.0,47.9,brick,Enough,12700000.0,Old buildings
MAL6469,55.719414,,UVAO,1.0,3.0,5.0,Krylatskoye,346.0,Underground,5499.0,Two Room,5.0,14.0,,panel,Enough,14400000.0,Middle-aged buildings
MAL7739,,37.432304,ZAO,2.0,57.0,,Zyuzino,1306.0,Suburban rail,12693.0,Two Room,4.0,9.0,45.0,panel,Enough,9200000.0,Old buildings
MAL11130,55.71145799999999,37.884174,VAO,2.0,1.0,3.0,,345.0,Underground,17147.0,Two Room,4.0,17.0,75.0,panel,Good,12800000.0,Middle-aged buildings
MAL4582,55.59688000000001,37.595833,UAO,1.0,1.0,12.0,Lokomotiv,356.0,Underground,17314.0,Two Room,7.0,12.0,44.3,block,Enough,,Old buildings
MAL11328,55.7772764,37.513031700000006,SAO,1.0,20.0,,Trubnaya,395.0,Underground,,Two Room,5.0,12.0,39.0,block,,13500000.0,Old buildings
MAL12058,55.840598,37.544081,,1.0,99.0,3.0,Taganskaya,866.0,Urban rail,11302.0,One Room,,5.0,30.1,brick,Enough,7950000.0,Old buildings
MAL9359,55.6560111,37.7641581,UVAO,2.0,146.0,20.0,Khovrino,1153.0,Underground,13657.0,Two Room,2.0,22.0,,panel,,12500000.0,Middle-aged buildings
MAL6092,55.6603382,37.7777885,UVAO,1.0,1.0,17.0,Medvedkovo,2072.0,Underground,12430.0,,,14.0,38.0,panel,Enough,,Middle-aged buildings
MAL1353,,37.612641,UAO,2.0,62.0,9.0,Fili,,Suburban rail,18065.0,Two Room,11.0,17.0,60.2,panel,Enough,12995000.0,Middle-aged buildings
MAL11258,55.72397700000001,37.606595,,1.0,99.0,,Verkhnie Kotly,578.0,Underground,3744.0,Two Room,4.0,8.0,48.0,brick,,18500000.0,Old buildings
MAL11900,55.86153,37.572657,SAO,1.0,22.0,,Orekhovo,451.0,Suburban rail,12882.0,One Room,9.0,9.0,,panel,,8299000.0,Old buildings
MAL8284,55.645141,37.4167,ZAO,1.0,3.0,,Kantemirovskaya,1519.0,Underground,16192.0,Two Room,,22.0,58.0,panel,Enough,10700000.0,Middle-aged buildings
MAL12023,,37.5195506,SAO,1.0,,,Kuntsevskaya,311.0,Urban rail,11410.0,One Room,2.0,5.0,34.0,brick,Good,8000000.0,Old buildings
MAL5312,55.747535,37.702966,UVAO,1.0,1.0,6.0,Bulvar Rokossovskogo,,,6431.0,One Room,3.0,16.0,40.0,monolith,Good,,Old buildings
MAL1496,55.780502,37.742386,VAO,1.0,1.0,2.0,Kiyevskaya,,Underground,9093.0,One Room,3.0,5.0,35.0,brick,Enough,7000000.0,Old buildings
MAL7603,55.815661,,SVAO,1.0,,8.0,Rostokino,849.0,Monorail,7775.0,Two Room,7.0,8.0,61.5,brick,Good,15000000.0,Old buildings
MAL2930,55.721807,37.51361,ZAO,2.0,1.0,4.0,Perovo,,Underground,8012.0,One Room,5.0,9.0,38.0,panel,Enough,9990000.0,Old buildings
MAL9336,,37.548609,SAO,5.0,1.0,,Sportivnaya,,Underground,,,16.0,37.0,53.0,monolith,Good,16000000.0,Middle-aged buildings
MAL226,55.70993100000001,37.761186,UVAO,,1.0,10.0,Kiyevskaya,511.0,Underground,10612.0,Two Room,2.0,5.0,44.0,panel,Poor,7100000.0,Old buildings
MAL1281,55.69107,37.560188,UZAO,1.0,4.0,9.0,Preobrazhenskaya Ploshchad,875.0,Underground,,Two Room,10.0,12.0,53.0,brick,,15400000.0,Old buildings
MAL3197,55.875875,37.516,SAO,1.0,,24.0,,2201.0,Underground,13417.0,Two Room,1.0,14.0,52.0,monolith,Enough,10300000.0,Middle-aged buildings
MAL3423,55.6801182,37.5216539,UZAO,1.0,1.0,13.0,Rimskaya,,Underground,10917.0,Two Room,1.0,7.0,57.6,brick,Enough,14450000.0,Old buildings
MAL7882,55.7311375,37.4576146,ZAO,1.0,1.0,7.0,Smolenskaya,,Underground,10841.0,Two Room,,14.0,49.0,brick,Enough,13000000.0,Middle-aged buildings
MAL6226,55.66521510000001,37.7707951,UVAO,1.0,1.0,25.0,Medvedkovo,1390.0,,12430.0,One Room,8.0,14.0,39.0,panel,Enough,7500000.0,Middle-aged buildings
MAL11911,55.736574,37.644666,CAO,1.0,9.0,5.0,Sviblovo,,Underground,2776.0,Two Room,2.0,8.0,58.8,brick,Good,16700000.0,Old buildings
MAL8002,55.84856329999999,37.6504553,SVAO,3.0,,4.0,Kuntsevskaya,,Underground,11734.0,One Room,11.0,16.0,54.6,monolith,Poor,13087000.0,Middle-aged buildings
MAL5054,55.859302,37.504942,SAO,2.0,17.0,10.0,,1794.0,,14800.0,Two Room,2.0,17.0,58.0,panel,Good,13500000.0,Old buildings
MAL2129,55.8146,37.811546,VAO,1.0,1.0,18.0,Novokuznetskaya,977.0,Underground,13108.0,Two Room,9.0,9.0,44.2,panel,Enough,7500000.0,Old buildings
MAL642,55.883399,37.560493,SAO,1.0,10.0,,,468.0,Suburban rail,14761.0,Two Room,13.0,16.0,54.0,panel,,10500000.0,Middle-aged buildings
MAL5115,55.8608287,,,1.0,1.0,10.0,Universitet,874.0,Underground,,One Room,2.0,9.0,,panel,,7400000.0,Old buildings
MAL3579,55.819874,37.527813,,2.0,6.0,8.0,Bagrationovskaya,494.0,,8969.0,Two Room,1.0,5.0,42.6,brick,,7800000.0,Old buildings
MAL11195,55.81858,37.66122,SVAO,1.0,30.0,6.0,Dinamo,1393.0,Underground,8183.0,One Room,,11.0,34.4,brick,Enough,10000000.0,Old buildings
MAL11062,55.7604898,,ZAO,,38.0,15.0,Studencheskaya,441.0,Underground,12992.0,One Room,1.0,17.0,37.5,panel,Enough,8500000.0,Middle-aged buildings
MAL4654,55.769904,37.56658400000001,CAO,1.0,25.0,,Bulvar Rokossovskogo,715.0,Underground,,Two Room,1.0,9.0,48.0,brick,,13700000.0,Old buildings
MAL11642,55.72503199999999,37.57563,CAO,2.0,,2.0,Novokhokhlovskaya,394.0,Underground,3532.0,One Room,1.0,5.0,33.0,brick,Enough,11300000.0,Old buildings
MAL5675,55.606563,37.591485,UAO,1.0,9.0,,Sretensky Bulvar,,Underground,15733.0,Two Room,,17.0,,panel,,13300000.0,Middle-aged buildings
MAL5424,55.5996777,37.6646295,UAO,1.0,1.0,15.0,Maryina Roshcha,,Suburban rail,16633.0,Two Room,,9.0,44.4,block,Enough,7740000.0,Old buildings
MAL6543,55.651115,37.71970200000001,UVAO,1.0,8.0,5.0,Okruzhnaya,,Suburban rail,11933.0,One Room,8.0,12.0,39.6,panel,Good,8450000.0,Old buildings
MAL11651,55.7246313,37.5723859,CAO,1.0,1.0,5.0,Novokhokhlovskaya,583.0,Underground,3532.0,Two Room,1.0,9.0,,brick,Enough,15500000.0,Old buildings
MAL6350,55.77118000000001,37.71149000000001,,1.0,1.0,5.0,Komsomolskaya,779.0,Underground,5873.0,One Room,5.0,9.0,42.0,monolith,Good,10300000.0,Middle-aged buildings
MAL9258,55.644145,37.473492,UZAO,1.0,1.0,7.0,Okruzhnaya,,Underground,14840.0,,,29.0,55.6,monolith,Enough,15500000.0,Middle-aged buildings
MAL5514,55.820267,37.50984,SAO,1.0,31.0,2.0,Kropotkinskaya,838.0,Underground,10768.0,One Room,4.0,9.0,34.7,panel,Good,9200000.0,Old buildings
MAL7357,55.7977975,37.7377225,,1.0,5.0,5.0,Paveletskaya,748.0,Underground,9888.0,One Room,3.0,5.0,33.0,panel,Good,7500000.0,Old buildings
MAL6414,55.786003,37.473347,,1.0,,8.0,,1831.0,,8949.0,,,16.0,,panel,Enough,12400000.0,Old buildings
MAL9125,55.697453,37.633976,UAO,6.0,,,Kuntsevskaya,905.0,Urban rail,,One Room,,,40.0,monolith,,11300000.0,Young buildings
MAL4988,55.622498,37.65249,UAO,1.0,12.0,,,1092.0,Underground,15114.0,Two Room,,12.0,45.5,block,Enough,8249000.0,Old buildings
MAL10063,55.864293,37.592258,SVAO,2.0,1.0,15.0,Prazhskaya,799.0,Underground,12480.0,Two Room,,12.0,54.0,panel,Enough,11100000.0,Middle-aged buildings
MAL5022,55.60658100000001,37.6583032,UAO,2.0,,,,1615.0,Underground,15114.0,,,15.0,72.0,monolith,Enough,14500000.0,Young buildings
MAL64,,37.7428295,UAO,1.0,1.0,,Park Pobedy,150.0,,17166.0,Two Room,18.0,22.0,59.0,panel,Enough,10990000.0,Middle-aged buildings
MAL5122,55.861777,37.473105,SAO,1.0,1.0,,Universitet,296.0,Underground,14800.0,One Room,7.0,16.0,36.0,panel,Enough,9300000.0,Old buildings
MAL10742,55.66794,37.462997,ZAO,1.0,1.0,5.0,,,Underground,13867.0,,17.0,25.0,58.7,panel,Poor,15300000.0,Middle-aged buildings
MAL5478,55.617525,37.495554,UZAO,1.0,2.0,,,664.0,Underground,16362.0,One Room,9.0,9.0,,panel,Enough,7500000.0,Old buildings
MAL9114,55.616209,37.706452,UAO,2.0,38.0,6.0,Yuzhnaya,807.0,Underground,16303.0,Two Room,6.0,9.0,,panel,Enough,9500000.0,Old buildings
MAL1555,55.799674,37.398913,SZAO,1.0,1.0,6.0,Bulvar Admirala Ushakova,511.0,Underground,14516.0,Two Room,1.0,,55.0,panel,Good,11200000.0,Middle-aged buildings
MAL3863,55.70842,37.40405300000001,ZAO,1.0,,7.0,Delovoy Tsentr,1790.0,Suburban rail,13945.0,One Room,10.0,12.0,36.0,panel,Enough,7700000.0,Old buildings
MAL1461,55.70791,,ZAO,1.0,1.0,2.0,,182.0,Underground,8003.0,Two Room,1.0,8.0,48.0,brick,Good,13999000.0,Old buildings
MAL9248,55.632408,37.487936,UZAO,1.0,,6.0,Okruzhnaya,1786.0,Underground,14840.0,Two Room,8.0,9.0,44.6,panel,Enough,9900000.0,Old buildings
MAL12141,,37.73102100000001,UVAO,2.0,,3.0,Krasnye Vorota,744.0,Underground,7514.0,Two Room,3.0,7.0,38.0,monolith,Good,10900000.0,Young buildings
MAL3445,,37.524318,UZAO,,2.0,13.0,Rimskaya,1302.0,Underground,10917.0,One Room,27.0,33.0,51.4,monolith,Poor,17250000.0,Young buildings
MAL6894,,37.76601,,,6.0,10.0,Krasnoselskaya,96.0,Underground,16216.0,One Room,3.0,17.0,,panel,Enough,12000000.0,Middle-aged buildings
MAL6886,55.640416,37.764465,UAO,1.0,7.0,,Krasnoselskaya,774.0,Underground,16216.0,One Room,3.0,14.0,40.0,panel,Enough,8300000.0,Middle-aged buildings
MAL10547,55.71951,37.649605,UAO,1.0,1.0,,Ulitsa Akademika Yangelya,1445.0,Underground,2771.0,Two Room,4.0,9.0,,brick,Poor,9800000.0,Old buildings
MAL5103,55.855088,37.474507,SAO,1.0,2.0,13.0,Universitet,530.0,Underground,14800.0,One Room,7.0,,33.3,brick,Enough,7700000.0,Old buildings
MAL3344,55.87195060000001,37.5549887,,1.0,5.0,,Mnyovniki,,,,One Room,,9.0,34.0,block,Enough,7400000.0,Old buildings
MAL7684,55.8937244,37.6135412,SVAO,1.0,,,Rumyantsevo,1277.0,,14663.0,Two Room,2.0,12.0,52.1,panel,Enough,9400000.0,Old buildings
MAL8161,55.748264,37.789223,,1.0,1.0,15.0,Petrovsko-Razumovskaya,435.0,Underground,10558.0,One Room,5.0,,32.0,panel,Enough,7100000.0,Old buildings
MAL4022,55.79194860000001,,VAO,2.0,,,,808.0,Underground,7852.0,Two Room,8.0,9.0,50.0,panel,Enough,16000000.0,Old buildings
MAL10402,55.66658960000001,37.5925835,UZAO,1.0,1.0,10.0,Timiryazevskaya,923.0,Underground,10013.0,,2.0,12.0,,panel,,10200000.0,Old buildings
MAL8678,55.8136153,37.7223294,VAO,1.0,19.0,3.0,Rechnoy Vokzal,752.0,Underground,,,4.0,5.0,44.3,block,Good,9100000.0,Old buildings
MAL743,55.557765,37.555023,UZAO,2.0,1.0,9.0,Shosse Entuziastov,,Underground,,Two Room,8.0,31.0,72.3,monolith,Good,15500000.0,Young buildings
MAL11616,55.685616,37.859344,UVAO,1.0,1.0,8.0,,,Underground,17160.0,Two Room,1.0,12.0,53.0,panel,,10500000.0,Middle-aged buildings
MAL904,55.883185,37.6597385,SVAO,1.0,1.0,14.0,Aviamotornaya,558.0,Underground,15384.0,One Room,15.0,16.0,38.8,panel,Enough,8100000.0,Middle-aged buildings
MAL4981,55.622498,37.65249,UAO,1.0,1.0,5.0,Avtozavodskaya,,Underground,,,3.0,,32.8,panel,Enough,7000000.0,Old buildings
MAL11414,55.709028,37.620761,UAO,1.0,1.0,2.0,Botanichesky Sad,,,4759.0,Two Room,,16.0,,block,Enough,12700000.0,Middle-aged buildings
MAL10669,55.727227,37.631595,CAO,1.0,19.0,,Mitino,,Underground,2766.0,Two Room,,14.0,38.0,block,Good,13500000.0,Old buildings
MAL1883,55.80168610000001,37.78545560000001,,1.0,1.0,,Verkhniye Likhobory,,Underground,12418.0,Two Room,,5.0,47.1,brick,Enough,8629000.0,Old buildings
MAL4186,55.723587,37.664518,UVAO,1.0,1.0,8.0,Kutuzovskaya,931.0,Underground,3888.0,One Room,7.0,9.0,,brick,Enough,8800000.0,Old buildings
MAL1187,,37.5814087,UZAO,1.0,38.0,9.0,Aleksandrovsky Sad,301.0,Underground,5386.0,,6.0,13.0,33.0,brick,Enough,10500000.0,Old buildings
MAL1847,55.794305,37.803074,VAO,,11.0,14.0,Verkhniye Likhobory,232.0,Underground,12418.0,Two Room,1.0,12.0,38.4,block,Enough,8500000.0,Old buildings
MAL8893,55.64909300000001,37.343263,ZAO,1.0,1.0,3.0,Polyanka,,,20688.0,Two Room,5.0,25.0,71.0,monolith,Good,15000000.0,Middle-aged buildings
MAL10216,55.608973,37.538817,UZAO,1.0,1.0,5.0,Kalininskaya,460.0,Underground,17040.0,One Room,5.0,,33.4,monolith,Enough,8200000.0,Old buildings
MAL1956,55.794305,37.803074,VAO,2.0,,9.0,Verkhniye Likhobory,232.0,Underground,12418.0,Two Room,1.0,12.0,,block,Enough,8299999.0,Old buildings
MAL5435,55.60458620000001,37.65879320000001,UAO,3.0,16.0,19.0,Maryina Roshcha,,,16633.0,Two Room,14.0,15.0,84.0,monolith,Excellent,15500000.0,Young buildings
MAL11629,55.684138,37.840732,,1.0,1.0,8.0,Molodyozhnaya,1143.0,Underground,17160.0,One Room,6.0,,39.0,monolith,Enough,8900000.0,Middle-aged buildings
MAL6197,55.66328299999999,37.768992,UVAO,1.0,1.0,18.0,Medvedkovo,,Underground,12430.0,,19.0,,41.9,panel,Good,8500000.0,Middle-aged buildings
MAL10531,55.84486999999999,37.356414,SZAO,1.0,1.0,6.0,Novogireyevo,,Underground,19023.0,One Room,2.0,17.0,39.0,panel,,8999990.0,Middle-aged buildings
MAL10368,55.6611052,37.6006652,UZAO,1.0,2.0,5.0,Timiryazevskaya,322.0,Underground,,Two Room,2.0,,43.7,brick,Good,9350000.0,Old buildings
MAL11914,55.7420397,37.66770089999999,CAO,1.0,12.0,,Sviblovo,824.0,Underground,2776.0,Two Room,14.0,14.0,45.3,block,Poor,13500000.0,Old buildings
MAL6983,55.663136,37.52030300000001,UZAO,1.0,1.0,10.0,,1433.0,Underground,11631.0,One Room,,22.0,38.0,panel,Good,10000000.0,Middle-aged buildings
MAL2465,55.701587,37.946598,UVAO,1.0,,25.0,Dmitrievskaya,1173.0,Underground,20323.0,Two Room,,17.0,64.0,panel,Good,10500000.0,Young buildings
MAL594,55.66940699999999,37.550504,UZAO,1.0,1.0,12.0,Tulskaya,,Underground,,Two Room,2.0,19.0,59.9,monolith,Enough,16500000.0,Middle-aged buildings
MAL4836,55.769802,37.82397,VAO,,1.0,11.0,Mendeleyevskaya,2040.0,Underground,12458.0,Two Room,8.0,9.0,51.2,block,Enough,9500000.0,Old buildings
